tt,recId,year,month,day,angle
632899,118,-2980,10,14,3
632900,118,-2980,10,15,3
632901,118,-2980,10,16,3
632902,118,-2980,10,17,3
632903,118,-2980,10,18,4
632904,118,-2980,10,19,4
632905,118,-2980,10,20,5
633262,118,-2979,10,12,5
633263,118,-2979,10,13,4
633264,118,-2979,10,14,3
633265,118,-2979,10,15,3
633266,118,-2979,10,16,3
633267,118,-2979,10,17,3
633268,118,-2979,10,18,4
633269,118,-2979,10,19,4
633270,118,-2979,10,20,5
633627,118,-2978,10,12,5
633628,118,-2978,10,13,4
633629,118,-2978,10,14,4
633630,118,-2978,10,15,3
633631,118,-2978,10,16,3
633632,118,-2978,10,17,3
633633,118,-2978,10,18,3
633634,118,-2978,10,19,4
633635,118,-2978,10,20,5
633636,118,-2978,10,21,5
633992,118,-2977,10,12,5
633993,118,-2977,10,13,4
633994,118,-2977,10,14,4
633995,118,-2977,10,15,3
633996,118,-2977,10,16,3
633997,118,-2977,10,17,3
633998,118,-2977,10,18,3
633999,118,-2977,10,19,4
634000,118,-2977,10,20,4
634001,118,-2977,10,21,5
634357,118,-2976,10,11,5
634358,118,-2976,10,12,5
634359,118,-2976,10,13,4
634360,118,-2976,10,14,3
634361,118,-2976,10,15,3
634362,118,-2976,10,16,3
634363,118,-2976,10,17,3
634364,118,-2976,10,18,4
634365,118,-2976,10,19,4
634366,118,-2976,10,20,5
634723,118,-2975,10,12,5
634724,118,-2975,10,13,4
634725,118,-2975,10,14,3
634726,118,-2975,10,15,3
634727,118,-2975,10,16,3
634728,118,-2975,10,17,3
634729,118,-2975,10,18,4
634730,118,-2975,10,19,4
634731,118,-2975,10,20,5
635088,118,-2974,10,12,5
635089,118,-2974,10,13,4
635090,118,-2974,10,14,4
635091,118,-2974,10,15,3
635092,118,-2974,10,16,3
635093,118,-2974,10,17,3
635094,118,-2974,10,18,3
635095,118,-2974,10,19,4
635096,118,-2974,10,20,5
635097,118,-2974,10,21,5
635453,118,-2973,10,12,5
635454,118,-2973,10,13,4
635455,118,-2973,10,14,4
635456,118,-2973,10,15,3
635457,118,-2973,10,16,3
635458,118,-2973,10,17,3
635459,118,-2973,10,18,3
635460,118,-2973,10,19,4
635461,118,-2973,10,20,4
635462,118,-2973,10,21,5
635818,118,-2972,10,11,5
635819,118,-2972,10,12,5
635820,118,-2972,10,13,4
635821,118,-2972,10,14,3
635822,118,-2972,10,15,3
635823,118,-2972,10,16,3
635824,118,-2972,10,17,3
635825,118,-2972,10,18,4
635826,118,-2972,10,19,4
635827,118,-2972,10,20,5
636184,118,-2971,10,12,5
636185,118,-2971,10,13,4
636186,118,-2971,10,14,3
636187,118,-2971,10,15,3
636188,118,-2971,10,16,3
636189,118,-2971,10,17,3
636190,118,-2971,10,18,3
636191,118,-2971,10,19,4
636192,118,-2971,10,20,5
636549,118,-2970,10,12,5
636550,118,-2970,10,13,4
636551,118,-2970,10,14,4
636552,118,-2970,10,15,3
636553,118,-2970,10,16,3
636554,118,-2970,10,17,3
636555,118,-2970,10,18,3
636556,118,-2970,10,19,4
636557,118,-2970,10,20,5
636558,118,-2970,10,21,5
636914,118,-2969,10,12,5
636915,118,-2969,10,13,4
636916,118,-2969,10,14,4
636917,118,-2969,10,15,3
636918,118,-2969,10,16,3
636919,118,-2969,10,17,3
636920,118,-2969,10,18,3
636921,118,-2969,10,19,4
636922,118,-2969,10,20,4
636923,118,-2969,10,21,5
637279,118,-2968,10,11,5
637280,118,-2968,10,12,5
637281,118,-2968,10,13,4
637282,118,-2968,10,14,3
637283,118,-2968,10,15,3
637284,118,-2968,10,16,3
637285,118,-2968,10,17,3
637286,118,-2968,10,18,4
637287,118,-2968,10,19,4
637288,118,-2968,10,20,5
637645,118,-2967,10,12,5
637646,118,-2967,10,13,4
637647,118,-2967,10,14,3
637648,118,-2967,10,15,3
637649,118,-2967,10,16,3
637650,118,-2967,10,17,3
637651,118,-2967,10,18,3
637652,118,-2967,10,19,4
637653,118,-2967,10,20,5
638010,118,-2966,10,12,5
638011,118,-2966,10,13,4
638012,118,-2966,10,14,4
638013,118,-2966,10,15,3
638014,118,-2966,10,16,3
638015,118,-2966,10,17,3
638016,118,-2966,10,18,3
638017,118,-2966,10,19,4
638018,118,-2966,10,20,5
638019,118,-2966,10,21,5
638375,118,-2965,10,12,5
638376,118,-2965,10,13,4
638377,118,-2965,10,14,4
638378,118,-2965,10,15,3
638379,118,-2965,10,16,3
638380,118,-2965,10,17,3
638381,118,-2965,10,18,3
638382,118,-2965,10,19,4
638383,118,-2965,10,20,4
638384,118,-2965,10,21,5
638740,118,-2964,10,11,5
638741,118,-2964,10,12,5
638742,118,-2964,10,13,4
638743,118,-2964,10,14,3
638744,118,-2964,10,15,3
638745,118,-2964,10,16,3
638746,118,-2964,10,17,3
638747,118,-2964,10,18,4
638748,118,-2964,10,19,4
638749,118,-2964,10,20,5
639106,118,-2963,10,12,5
639107,118,-2963,10,13,4
639108,118,-2963,10,14,4
639109,118,-2963,10,15,3
639110,118,-2963,10,16,3
639111,118,-2963,10,17,3
639112,118,-2963,10,18,3
639113,118,-2963,10,19,4
639114,118,-2963,10,20,5
639471,118,-2962,10,12,5
639472,118,-2962,10,13,4
639473,118,-2962,10,14,4
639474,118,-2962,10,15,3
639475,118,-2962,10,16,3
639476,118,-2962,10,17,3
639477,118,-2962,10,18,3
639478,118,-2962,10,19,4
639479,118,-2962,10,20,5
639480,118,-2962,10,21,5
639836,118,-2961,10,12,5
639837,118,-2961,10,13,4
639838,118,-2961,10,14,4
639839,118,-2961,10,15,3
639840,118,-2961,10,16,3
639841,118,-2961,10,17,3
639842,118,-2961,10,18,3
639843,118,-2961,10,19,4
639844,118,-2961,10,20,4
639845,118,-2961,10,21,5
640201,118,-2960,10,11,5
640202,118,-2960,10,12,5
640203,118,-2960,10,13,4
640204,118,-2960,10,14,3
640205,118,-2960,10,15,3
640206,118,-2960,10,16,3
640207,118,-2960,10,17,3
640208,118,-2960,10,18,4
640209,118,-2960,10,19,4
640210,118,-2960,10,20,5
640567,118,-2959,10,12,5
640568,118,-2959,10,13,4
640569,118,-2959,10,14,4
640570,118,-2959,10,15,3
640571,118,-2959,10,16,3
640572,118,-2959,10,17,3
640573,118,-2959,10,18,3
640574,118,-2959,10,19,4
640575,118,-2959,10,20,5
640932,118,-2958,10,12,5
640933,118,-2958,10,13,4
640934,118,-2958,10,14,4
640935,118,-2958,10,15,3
640936,118,-2958,10,16,3
640937,118,-2958,10,17,3
640938,118,-2958,10,18,3
640939,118,-2958,10,19,4
640940,118,-2958,10,20,5
640941,118,-2958,10,21,5
641297,118,-2957,10,12,5
641298,118,-2957,10,13,5
641299,118,-2957,10,14,4
641300,118,-2957,10,15,3
641301,118,-2957,10,16,3
641302,118,-2957,10,17,3
